Time,P,V,C
12-16-58-40,-10.525482177734375,5.74725341796875,8.779487609863281
12-16-58-40,-10.164225578308105,5.285713195800781,8.263736724853516
12-16-58-40,-9.838445663452148,5.109889984130859,10.701831817626953
12-16-58-40,-9.539368629455566,5.175823211669922,10.209522247314453
12-16-58-40,-9.214351654052734,5.329669952392578,8.709156036376953
12-16-58-40,-8.893529891967773,4.9340667724609375,10.584613800048828
12-16-58-40,-8.583771705627441,4.9340667724609375,10.490840911865234
12-16-58-40,-8.273632049560547,5.461540222167969,8.63882827758789
12-16-58-40,-7.945563316345215,5.131866455078125,10.514286041259766
12-16-58-40,-7.626649856567383,5.417583465576172,10.13919448852539
12-16-58-40,-7.314221382141113,4.978023529052734,9.24835205078125
12-16-58-40,-6.987297058105469,4.582416534423828,11.89743423461914
12-16-58-41,-6.701189994812012,4.912086486816406,10.772159576416016
12-16-58-41,-6.379606246948242,4.6923065185546875,10.819046020507812
12-16-58-41,-6.058785438537598,5.175823211669922,9.64688491821289
12-16-58-41,-5.765048980712891,4.274726867675781,13.819778442382812
12-16-58-41,-5.457198619842529,5.197803497314453,11.4989013671875
12-16-58-41,-5.111963272094727,5.417583465576172,10.74871826171875
12-16-58-41,-4.776646137237549,4.9340667724609375,13.186813354492188
12-16-58-41,-4.470703125,5.109889984130859,12.741390228271484
12-16-58-41,-4.120508193969727,5.527473449707031,10.045421600341797
12-16-58-41,-3.7645912170410156,5.109889984130859,12.155311584472656
12-16-58-41,-3.450636863708496,5.285713195800781,12.24908447265625
12-16-58-41,-3.1237125396728516,5.615383148193359,10.772159576416016
12-16-58-41,-2.7609291076660156,5.901100158691406,10.88937759399414
12-16-58-41,-2.438582420349121,4.868133544921875,12.202198028564453
12-16-58-41,-2.1101322174072266,5.131866455078125,12.295970916748047
12-16-58-41,-1.7702369689941406,4.780220031738281,12.084980010986328
12-16-58-42,-1.458571434020996,5.175823211669922,11.709888458251953
12-16-58-42,-1.143472671508789,4.912086486816406,12.553844451904297
12-16-58-42,-0.807011604309082,5.527473449707031,11.452014923095703
12-16-58-42,-0.5098419189453125,4.340660095214844,14.734066009521484
12-16-58-42,-0.18596935272216797,5.0,11.592674255371094
12-16-58-42,0.14820289611816406,5.483516693115234,11.61611557006836
12-16-58-42,0.4629201889038086,4.120880126953125,16.398536682128906
12-16-58-42,0.7749671936035156,5.74725341796875,12.38974380493164
12-16-58-42,1.1194400787353516,6.120880126953125,11.873992919921875
12-16-58-42,1.4806976318359375,5.285713195800781,13.960437774658203
12-16-58-42,1.798466682434082,4.912086486816406,13.632232666015625
12-16-58-42,2.140268325805664,5.571430206298828,11.475456237792969
12-16-58-42,2.4942779541015625,4.824176788330078,13.538459777832031
12-16-58-42,2.8055620193481445,4.978023529052734,13.515018463134766
12-16-58-42,3.1176090240478516,5.109889984130859,13.468132019042969
12-16-58-43,3.4834442138671875,5.395603179931641,12.741390228271484
12-16-58-43,3.807697296142578,5.197803497314453,12.788276672363281
12-16-58-43,4.143014907836914,4.868133544921875,12.671062469482422
12-16-58-43,4.5023651123046875,5.6813201904296875,12.061538696289062
12-16-58-43,4.830434799194336,5.6813201904296875,11.803661346435547
12-16-58-43,5.172998428344727,5.637363433837891,12.014652252197266
12-16-58-43,5.5136566162109375,5.175823211669922,12.178752899169922
12-16-58-43,5.806247711181641,5.197803497314453,13.515018463134766
12-16-58-43,6.133172988891602,5.351650238037109,12.38974380493164
12-16-58-43,6.471160888671875,5.285713195800781,11.944320678710938
12-16-58-43,6.775196075439453,4.362636566162109,15.742122650146484
12-16-58-43,7.075799942016602,5.285713195800781,11.405128479003906
12-16-58-43,7.409589767456055,5.967033386230469,11.076923370361328
12-16-58-43,7.757495880126953,4.714286804199219,14.780952453613281
12-16-58-43,8.059623718261719,5.175823211669922,12.811721801757812
12-16-58-43,8.379301071166992,4.912086486816406,12.10842514038086
12-16-58-44,8.733692169189453,5.263736724853516,12.741390228271484
12-16-58-44,9.037727355957031,4.912086486816406,14.241756439208984
12-16-58-44,9.346342086791992,4.912086486816406,14.35897445678711
12-16-58-44,9.69882583618164,5.769229888916016,11.89743423461914
12-16-58-44,10.025367736816406,4.912086486816406,13.632232666015625
12-16-58-44,10.351530075073242,5.351650238037109,12.905494689941406
12-16-58-44,10.687992095947266,5.263736724853516,11.35824203491211
12-16-58-44,11.013008117675781,4.472526550292969,14.35897445678711
12-16-58-44,11.330778121948242,5.285713195800781,12.483516693115234
12-16-58-44,11.655412673950195,5.417583465576172,12.999267578125
12-16-58-44,11.985771179199219,4.4945068359375,15.718681335449219
12-16-58-44,12.309261322021484,5.395603179931641,11.123809814453125
12-16-58-44,-12.331006050109863,5.967033386230469,11.592674255371094
12-16-58-44,-11.985008239746094,4.846153259277344,15.24981689453125
12-16-58-44,-11.659228324890137,5.549449920654297,12.225639343261719
12-16-58-44,-11.309414863586426,5.967033386230469,11.006591796875
12-16-58-45,-10.953497886657715,5.109889984130859,14.874725341796875
12-16-58-45,-10.643739700317383,4.9340667724609375,13.421245574951172
12-16-58-45,-10.300793647766113,5.923076629638672,10.959705352783203
12-16-58-45,-9.949835777282715,5.197803497314453,13.11648178100586
12-16-58-45,-9.636262893676758,4.758243560791016,13.702564239501953
12-16-58-45,-9.3226900100708,4.714286804199219,12.905494689941406
12-16-58-45,-8.983177185058594,5.263736724853516,11.944320678710938
12-16-58-45,-8.668078422546387,5.0659332275390625,14.312088012695312
12-16-58-45,-8.344587326049805,4.846153259277344,13.655677795410156
12-16-58-45,-7.989433288574219,5.8131866455078125,12.038093566894531
12-16-58-45,-7.6621270179748535,5.549449920654297,12.811721801757812
12-16-58-45,-7.304684638977051,5.263736724853516,11.75677490234375
12-16-58-45,-6.949530601501465,5.197803497314453,12.295970916748047
12-16-58-45,-6.632143020629883,5.0,13.819778442382812
12-16-58-45,-6.292248249053955,5.417583465576172,12.928936004638672
12-16-58-45,-5.937094688415527,5.989009857177734,12.272525787353516
12-16-58-46,-5.627336502075195,4.714286804199219,15.624908447265625
12-16-58-46,-5.308423042297363,5.571430206298828,11.991207122802734
12-16-58-46,-4.970435619354248,5.571430206298828,11.569229125976562
12-16-58-46,-4.640077590942383,4.428569793701172,15.953113555908203
12-16-58-46,-4.341382026672363,4.912086486816406,14.523075103759766
12-16-58-46,-4.014839172363281,5.395603179931641,12.014652252197266
12-16-58-46,-3.647859573364258,5.417583465576172,14.452747344970703
12-16-58-46,-3.328183174133301,5.329669952392578,13.561904907226562
12-16-58-46,-2.9932479858398438,5.769229888916016,12.131866455078125
12-16-58-46,-2.6277942657470703,5.74725341796875,12.014652252197266
12-16-58-46,-2.2741661071777344,5.637363433837891,11.873992919921875
12-16-58-46,-1.9422826766967773,5.527473449707031,11.967765808105469
12-16-58-46,-1.591324806213379,5.461540222167969,12.694503784179688
12-16-58-46,-1.2724113464355469,5.461540222167969,12.717948913574219
12-16-58-46,-0.9344244003295898,5.285713195800781,13.046154022216797
12-16-58-46,-0.5930032730102539,4.978023529052734,13.89011001586914
12-16-58-47,-0.2866792678833008,5.329669952392578,13.632232666015625
12-16-58-47,0.046730995178222656,4.912086486816406,13.233699798583984
12-16-58-47,0.3995952606201172,5.175823211669922,13.13992691040039
12-16-58-47,0.6857023239135742,4.472526550292969,16.75018310546875
12-16-58-47,1.0061416625976562,5.175823211669922,12.342857360839844
12-16-58-47,1.3639659881591797,5.923076629638672,11.733333587646484
12-16-58-47,1.6874570846557617,5.0,15.85934066772461
12-16-58-47,2.0109481811523438,5.263736724853516,13.960437774658203
12-16-58-47,2.3455028533935547,5.74725341796875,10.912818908691406
12-16-58-47,2.6918821334838867,4.978023529052734,14.64029312133789
12-16-58-47,3.0073623657226562,5.769229888916016,13.350914001464844
12-16-58-47,3.3186464309692383,5.175823211669922,12.36629867553711
12-16-58-47,3.6619739532470703,5.175823211669922,12.202198028564453
12-16-58-47,3.9713516235351562,4.846153259277344,13.11648178100586
12-16-58-47,4.280727386474609,5.175823211669922,13.069595336914062
12-16-58-47,4.616426467895508,5.637363433837891,12.624176025390625
12-16-58-48,4.920843124389648,5.175823211669922,13.233699798583984
12-16-58-48,5.250057220458984,5.109889984130859,12.272525787353516
12-16-58-48,5.58079719543457,5.351650238037109,12.342857360839844
12-16-58-48,5.882162094116211,4.4945068359375,14.452747344970703
12-16-58-48,6.198787689208984,5.549449920654297,12.624176025390625
12-16-58-48,6.530670166015625,5.483516693115234,12.460071563720703
12-16-58-48,6.860265731811523,4.6923065185546875,15.39047622680664
12-16-58-48,7.164300918579102,5.461540222167969,12.905494689941406
12-16-58-48,7.51068115234375,5.6813201904296875,11.709888458251953
12-16-58-48,7.876516342163086,5.175823211669922,15.5076904296875
12-16-58-48,8.177118301391602,5.197803497314453,13.304027557373047
12-16-58-48,8.507476806640625,5.615383148193359,11.850547790527344
12-16-58-48,8.873311996459961,5.571430206298828,12.577289581298828
12-16-58-48,9.19375228881836,4.846153259277344,14.89816665649414
12-16-58-48,9.5225830078125,5.109889984130859,12.952381134033203
12-16-58-48,9.875448226928711,5.615383148193359,11.967765808105469
12-16-58-49,10.225261688232422,5.197803497314453,13.022708892822266
12-16-58-49,10.570497512817383,5.6813201904296875,13.093040466308594
12-16-58-49,10.923742294311523,5.461540222167969,12.131866455078125
12-16-58-49,11.260204315185547,5.769229888916016,11.663002014160156
12-16-58-49,11.600481033325195,5.637363433837891,11.803661346435547
12-16-58-49,11.948768615722656,5.109889984130859,12.38974380493164
12-16-58-49,12.25509262084961,4.978023529052734,14.476188659667969
12-16-58-49,-12.406156539916992,5.527473449707031,11.522342681884766
12-16-58-49,-12.053292274475098,5.0659332275390625,12.155311584472656
12-16-58-49,-11.75650405883789,4.406593322753906,17.054946899414062
12-16-58-49,-11.441405296325684,5.263736724853516,12.342857360839844
12-16-58-49,-11.08968448638916,5.901100158691406,10.912818908691406
12-16-58-49,-10.754749298095703,4.626373291015625,15.953113555908203
12-16-58-49,-10.439269065856934,4.780220031738281,14.101097106933594
12-16-58-49,-10.094034194946289,5.615383148193359,11.217582702636719
12-16-58-49,-9.737735748291016,5.0,15.413917541503906
12-16-58-50,-9.411954879760742,5.549449920654297,13.350914001464844
12-16-58-50,-9.062142372131348,6.120880126953125,11.170696258544922
12-16-58-50,-8.700884819030762,5.417583465576172,13.561904907226562
12-16-58-50,-8.359846115112305,5.835163116455078,12.178752899169922
12-16-58-50,-8.015754699707031,5.483516693115234,11.381683349609375
12-16-58-50,-7.678149223327637,5.483516693115234,12.928936004638672
12-16-58-50,-7.3485541343688965,5.285713195800781,12.600730895996094
12-16-58-50,-7.009422302246094,4.824176788330078,13.186813354492188
12-16-58-50,-6.679827690124512,4.582416534423828,14.827838897705078
12-16-58-50,-6.378461837768555,4.912086486816406,13.39780044555664
12-16-58-50,-6.0351338386535645,5.285713195800781,12.671062469482422
12-16-58-50,-5.6685357093811035,5.043956756591797,15.39047622680664
12-16-58-50,-5.369840621948242,5.0659332275390625,13.421245574951172
12-16-58-50,-5.028038501739502,6.0549468994140625,11.686447143554688
12-16-58-50,-4.6427483558654785,5.329669952392578,13.39780044555664
12-16-58-50,-4.334897041320801,5.043956756591797,14.382415771484375
12-16-58-51,-4.017509460449219,5.0,13.726005554199219
12-16-58-51,-3.6604490280151367,5.395603179931641,11.733333587646484
12-16-58-51,-3.335049629211426,4.868133544921875,14.030769348144531
12-16-58-51,-3.0302505493164062,4.780220031738281,14.569961547851562
12-16-58-51,-2.6918821334838867,5.703296661376953,11.287910461425781
12-16-58-51,-2.3462657928466797,5.109889984130859,13.89011001586914
12-16-58-51,-2.0029373168945312,5.0659332275390625,13.304027557373047
12-16-58-51,-1.6618986129760742,5.637363433837891,11.100364685058594
12-16-58-51,-1.3334474563598633,5.417583465576172,13.561904907226562
12-16-58-51,-0.9931716918945312,5.263736724853516,13.046154022216797
12-16-58-51,-0.6452655792236328,5.549449920654297,12.10842514038086
12-16-58-51,-0.3168153762817383,4.516483306884766,16.02344512939453
12-16-58-51,0.00247955322265625,5.6813201904296875,11.592674255371094
12-16-58-51,0.3622112274169922,5.769229888916016,11.381683349609375
12-16-58-51,0.7051572799682617,4.846153259277344,14.968498229980469
12-16-58-51,1.0137710571289062,5.197803497314453,13.13992691040039
12-16-58-52,1.3521404266357422,5.571430206298828,11.475456237792969
12-16-58-52,1.7076749801635742,4.648349761962891,14.710620880126953
12-16-58-52,2.0086593627929688,5.0659332275390625,14.569961547851562
12-16-58-52,2.3355836868286133,5.615383148193359,12.741390228271484
12-16-58-52,2.709048271179199,5.461540222167969,12.413185119628906
12-16-58-52,3.0363550186157227,4.9340667724609375,14.874725341796875
12-16-58-52,3.3690013885498047,5.461540222167969,12.85860824584961
12-16-58-52,3.7317848205566406,5.395603179931641,12.225639343261719
12-16-58-52,4.075876235961914,5.043956756591797,13.679119110107422
12-16-58-52,4.419965744018555,5.219779968261719,12.413185119628906
12-16-58-52,4.777790069580078,5.703296661376953,12.717948913574219
12-16-58-52,5.124170303344727,5.74725341796875,12.85860824584961
12-16-58-52,5.4900054931640625,5.395603179931641,12.694503784179688
12-16-58-52,5.847448348999023,4.846153259277344,14.265201568603516
12-16-58-52,6.154153823852539,5.351650238037109,12.530403137207031
12-16-58-52,6.50091552734375,5.637363433837891,11.75677490234375
12-16-58-53,6.852636337280273,5.263736724853516,13.093040466308594
12-16-58-53,7.153619766235352,4.5604400634765625,15.953113555908203
12-16-58-53,7.483978271484375,6.098899841308594,11.592674255371094
12-16-58-53,7.858968734741211,5.615383148193359,12.811721801757812
12-16-58-53,8.179788589477539,4.824176788330078,14.593406677246094
12-16-58-53,8.49755859375,5.131866455078125,13.819778442382812
12-16-58-53,8.852331161499023,5.879119873046875,11.75677490234375
12-16-58-53,9.18917465209961,5.043956756591797,15.812454223632812
12-16-58-53,9.517242431640625,5.109889984130859,14.00732421875
12-16-58-53,9.860952377319336,6.0549468994140625,10.514286041259766
12-16-58-53,10.19436264038086,5.131866455078125,13.726005554199219
12-16-58-53,10.530059814453125,5.175823211669922,13.25714111328125
12-16-58-53,10.854314804077148,4.978023529052734,12.952381134033203
12-16-58-53,11.176279067993164,5.0659332275390625,13.233699798583984
12-16-58-53,11.488327026367188,4.978023529052734,12.928936004638672
12-16-58-53,11.812198638916016,5.527473449707031,11.545787811279297
12-16-58-54,12.132638931274414,4.846153259277344,14.569961547851562
12-16-58-54,12.420270919799805,5.351650238037109,12.741390228271484
12-16-58-54,-12.244792938232422,5.197803497314453,12.741390228271484
12-16-58-54,-11.904897689819336,5.197803497314453,13.444686889648438
12-16-58-54,-11.610780715942383,4.714286804199219,15.976554870605469
12-16-58-54,-11.294537544250488,5.527473449707031,12.178752899169922
12-16-58-54,-10.94357967376709,5.615383148193359,11.35824203491211
12-16-58-54,-10.618181228637695,4.9340667724609375,15.742122650146484
12-16-58-54,-10.305371284484863,4.824176788330078,14.61684799194336
12-16-58-54,-9.966239929199219,5.703296661376953,10.842491149902344
12-16-58-54,-9.607271194458008,4.9340667724609375,15.062271118164062
12-16-58-54,-9.283016204833984,5.329669952392578,13.280586242675781
12-16-58-54,-8.95914363861084,5.6813201904296875,11.709888458251953
12-16-58-54,-8.605134963989258,5.351650238037109,13.468132019042969
12-16-58-54,-8.275920867919922,4.780220031738281,13.468132019042969
12-16-58-54,-7.948233604431152,5.351650238037109,12.342857360839844
12-16-58-55,-7.609865188598633,5.461540222167969,12.882049560546875
12-16-58-55,-7.283321857452393,5.571430206298828,12.342857360839844
12-16-58-55,-6.932745933532715,5.6813201904296875,12.741390228271484
12-16-58-55,-6.583695888519287,4.912086486816406,14.218315124511719
12-16-58-55,-6.278515338897705,5.417583465576172,12.553844451904297
12-16-58-55,-5.929465293884277,5.329669952392578,11.241024017333984
12-16-58-55,-5.577363014221191,4.9340667724609375,13.11648178100586
12-16-58-55,-5.285152912139893,4.406593322753906,15.765567779541016
12-16-58-55,-4.967383861541748,5.417583465576172,12.014652252197266
12-16-58-55,-4.610322952270508,5.8131866455078125,11.452014923095703
12-16-58-55,-4.293698310852051,4.516483306884766,17.008056640625
12-16-58-55,-3.9744033813476562,5.351650238037109,12.999267578125
